Kind,Subsystem,Instance,ComponentModel,Category,Parameter,ExcelValue,Unit,UseDefault,ResolvedValue,ResolvedSIValue,ConfigKey,ModelicaTarget,ChangedFromDefault
Component,DataHandling,recorder,Components.DataRecorderUnit,Electrical,NANDLoadResistance,51.9,Ω,True,51.9,51.9,SpacecraftDesignConfig.dataHandling.recorder.NANDLoadResistance,Components.DataRecorderUnit.nandLoad.R,False
Component,DataHandling,recorder,Components.DataRecorderUnit,Thermal,MemoryHeatCapacity,230,J/K,True,230.0,230.0,SpacecraftDesignConfig.dataHandling.recorder.MemoryHeatCapacity,Components.DataRecorderUnit.memoryNode.C,False
Component,DataHandling,recorder,Components.DataRecorderUnit,Thermal,CardGuideConductance,0.42,W/K,True,0.42,0.42,SpacecraftDesignConfig.dataHandling.recorder.CardGuideConductance,Components.DataRecorderUnit.cardGuide.G,False
Component,DataHandling,recorder,Components.DataRecorderUnit,Mechanical,Mass,0.44,kg,True,0.44,0.44,SpacecraftDesignConfig.dataHandling.recorder.Mass,Components.DataRecorderUnit.recorderBody.m,False
Component,DataHandling,recorder,Components.DataRecorderUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.dataHandling.recorder.RCM_X,Components.DataRecorderUnit.recorderBody.r_CM[1],False
Component,DataHandling,recorder,Components.DataRecorderUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.dataHandling.recorder.RCM_Y,Components.DataRecorderUnit.recorderBody.r_CM[2],False
Component,DataHandling,recorder,Components.DataRecorderUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.dataHandling.recorder.RCM_Z,Components.DataRecorderUnit.recorderBody.r_CM[3],False
Component,DataHandling,recorder,Components.DataRecorderUnit,Mechanical,Inertia_XX,0.0013,kg·m²,True,0.0013,0.0013,SpacecraftDesignConfig.dataHandling.recorder.Inertia_XX,Components.DataRecorderUnit.recorderBody.I_11,False
Component,DataHandling,recorder,Components.DataRecorderUnit,Mechanical,Inertia_YY,0.0017,kg·m²,True,0.0017,0.0017,SpacecraftDesignConfig.dataHandling.recorder.Inertia_YY,Components.DataRecorderUnit.recorderBody.I_22,False
Component,DataHandling,recorder,Components.DataRecorderUnit,Mechanical,Inertia_ZZ,0.0012,kg·m²,True,0.0012,0.0012,SpacecraftDesignConfig.dataHandling.recorder.Inertia_ZZ,Components.DataRecorderUnit.recorderBody.I_33,False
Component,Communication,ttcReceiver,Components.RadioReceiverUnit,Electrical,ReceiverLoadResistance,216,Ω,True,216.0,216.0,SpacecraftDesignConfig.communication.ttcReceiver.ReceiverLoadResistance,Components.RadioReceiverUnit.receiverLoad.R,False
Component,Communication,ttcReceiver,Components.RadioReceiverUnit,Electrical,RFChokeResistance,0.05,Ω,True,0.05,0.05,SpacecraftDesignConfig.communication.ttcReceiver.RFChokeResistance,Components.RadioReceiverUnit.rfChoke.R,False
Component,Communication,ttcReceiver,Components.RadioReceiverUnit,Thermal,HeatCapacity,165,J/K,True,165.0,165.0,SpacecraftDesignConfig.communication.ttcReceiver.HeatCapacity,Components.RadioReceiverUnit.rfNode.C,False
Component,Communication,ttcReceiver,Components.RadioReceiverUnit,Thermal,MountConductance,0.36,W/K,True,0.36,0.36,SpacecraftDesignConfig.communication.ttcReceiver.MountConductance,Components.RadioReceiverUnit.chassis.G,False
Component,Communication,ttcReceiver,Components.RadioReceiverUnit,Mechanical,Mass,0.38,kg,True,0.38,0.38,SpacecraftDesignConfig.communication.ttcReceiver.Mass,Components.RadioReceiverUnit.receiverBody.m,False
Component,Communication,ttcReceiver,Components.RadioReceiverUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.communication.ttcReceiver.RCM_X,Components.RadioReceiverUnit.receiverBody.r_CM[1],False
Component,Communication,ttcReceiver,Components.RadioReceiverUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.communication.ttcReceiver.RCM_Y,Components.RadioReceiverUnit.receiverBody.r_CM[2],False
Component,Communication,ttcReceiver,Components.RadioReceiverUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.communication.ttcReceiver.RCM_Z,Components.RadioReceiverUnit.receiverBody.r_CM[3],False
Component,Communication,ttcReceiver,Components.RadioReceiverUnit,Mechanical,Inertia_XX,0.0011,kg·m²,True,0.0011,0.0011,SpacecraftDesignConfig.communication.ttcReceiver.Inertia_XX,Components.RadioReceiverUnit.receiverBody.I_11,False
Component,Communication,ttcReceiver,Components.RadioReceiverUnit,Mechanical,Inertia_YY,0.0014,kg·m²,True,0.0014,0.0014,SpacecraftDesignConfig.communication.ttcReceiver.Inertia_YY,Components.RadioReceiverUnit.receiverBody.I_22,False
Component,Communication,ttcReceiver,Components.RadioReceiverUnit,Mechanical,Inertia_ZZ,0.001,kg·m²,True,0.001,0.001,SpacecraftDesignConfig.communication.ttcReceiver.Inertia_ZZ,Components.RadioReceiverUnit.receiverBody.I_33,False
Component,Communication,baseband,Components.LowRateTelemetryTransmitterUnit,Electrical,FPGALoadResistance,15,Ω,True,15.0,15.0,SpacecraftDesignConfig.communication.baseband.FPGALoadResistance,Components.LowRateTelemetryTransmitterUnit.fpgaLoad.R,False
Component,Communication,baseband,Components.LowRateTelemetryTransmitterUnit,Thermal,BoardHeatCapacity,175,J/K,True,175.0,175.0,SpacecraftDesignConfig.communication.baseband.BoardHeatCapacity,Components.LowRateTelemetryTransmitterUnit.board.C,False
Component,Communication,baseband,Components.LowRateTelemetryTransmitterUnit,Thermal,MountConductance,0.4,W/K,True,0.4,0.4,SpacecraftDesignConfig.communication.baseband.MountConductance,Components.LowRateTelemetryTransmitterUnit.guide.G,False
Component,Communication,baseband,Components.LowRateTelemetryTransmitterUnit,Mechanical,Mass,0.34,kg,True,0.34,0.34,SpacecraftDesignConfig.communication.baseband.Mass,Components.LowRateTelemetryTransmitterUnit.basebandBody.m,False
Component,Communication,baseband,Components.LowRateTelemetryTransmitterUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.communication.baseband.RCM_X,Components.LowRateTelemetryTransmitterUnit.basebandBody.r_CM[1],False
Component,Communication,baseband,Components.LowRateTelemetryTransmitterUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.communication.baseband.RCM_Y,Components.LowRateTelemetryTransmitterUnit.basebandBody.r_CM[2],False
Component,Communication,baseband,Components.LowRateTelemetryTransmitterUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.communication.baseband.RCM_Z,Components.LowRateTelemetryTransmitterUnit.basebandBody.r_CM[3],False
Component,Communication,baseband,Components.LowRateTelemetryTransmitterUnit,Mechanical,Inertia_XX,0.0009,kg·m²,True,0.0009,0.0009,SpacecraftDesignConfig.communication.baseband.Inertia_XX,Components.LowRateTelemetryTransmitterUnit.basebandBody.I_11,False
Component,Communication,baseband,Components.LowRateTelemetryTransmitterUnit,Mechanical,Inertia_YY,0.0012,kg·m²,True,0.0012,0.0012,SpacecraftDesignConfig.communication.baseband.Inertia_YY,Components.LowRateTelemetryTransmitterUnit.basebandBody.I_22,False
Component,Communication,baseband,Components.LowRateTelemetryTransmitterUnit,Mechanical,Inertia_ZZ,0.0009,kg·m²,True,0.0009,0.0009,SpacecraftDesignConfig.communication.baseband.Inertia_ZZ,Components.LowRateTelemetryTransmitterUnit.basebandBody.I_33,False
Component,Communication,xband,Components.XBandTransmitterUnit,Functional,NominalDataRate,6250000,byte/s,True,6250000.0,6250000.0,SpacecraftDesignConfig.communication.xband.NominalDataRate,Components.XBandTransmitterUnit.nominalPayloadDataRate,False
Component,Communication,xband,Components.XBandTransmitterUnit,Functional,HighPerformanceDataRate,18750000,byte/s,True,18750000.0,18750000.0,SpacecraftDesignConfig.communication.xband.HighPerformanceDataRate,Components.XBandTransmitterUnit.highPerformancePayloadDataRate,False
Component,Communication,xband,Components.XBandTransmitterUnit,Configuration,UseHighPerformanceDataRate,False,Boolean,True,False,False,SpacecraftDesignConfig.communication.xband.UseHighPerformanceDataRate,Components.XBandTransmitterUnit.useHighPerformanceDataRate,False
Component,Communication,xband,Components.XBandTransmitterUnit,Electrical,PowerAmplifierResistance,5.8,Ω,True,5.8,5.8,SpacecraftDesignConfig.communication.xband.PowerAmplifierResistance,Components.XBandTransmitterUnit.powerAmplifier.R,False
Component,Communication,xband,Components.XBandTransmitterUnit,Electrical,OutputMatchResistance,0.05,Ω,True,0.05,0.05,SpacecraftDesignConfig.communication.xband.OutputMatchResistance,Components.XBandTransmitterUnit.outputMatch.R,False
Component,Communication,xband,Components.XBandTransmitterUnit,Thermal,PAHeatCapacity,310,J/K,True,310.0,310.0,SpacecraftDesignConfig.communication.xband.PAHeatCapacity,Components.XBandTransmitterUnit.paNode.C,False
Component,Communication,xband,Components.XBandTransmitterUnit,Thermal,RadiatorConductance,0.65,W/K,True,0.65,0.65,SpacecraftDesignConfig.communication.xband.RadiatorConductance,Components.XBandTransmitterUnit.radiatorPath.G,False
Component,Communication,xband,Components.XBandTransmitterUnit,Mechanical,Mass,0.62,kg,True,0.62,0.62,SpacecraftDesignConfig.communication.xband.Mass,Components.XBandTransmitterUnit.transmitterBody.m,False
Component,Communication,xband,Components.XBandTransmitterUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.communication.xband.RCM_X,Components.XBandTransmitterUnit.transmitterBody.r_CM[1],False
Component,Communication,xband,Components.XBandTransmitterUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.communication.xband.RCM_Y,Components.XBandTransmitterUnit.transmitterBody.r_CM[2],False
Component,Communication,xband,Components.XBandTransmitterUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.communication.xband.RCM_Z,Components.XBandTransmitterUnit.transmitterBody.r_CM[3],False
Component,Communication,xband,Components.XBandTransmitterUnit,Mechanical,Inertia_XX,0.002,kg·m²,True,0.002,0.002,SpacecraftDesignConfig.communication.xband.Inertia_XX,Components.XBandTransmitterUnit.transmitterBody.I_11,False
Component,Communication,xband,Components.XBandTransmitterUnit,Mechanical,Inertia_YY,0.0026,kg·m²,True,0.0026,0.0026,SpacecraftDesignConfig.communication.xband.Inertia_YY,Components.XBandTransmitterUnit.transmitterBody.I_22,False
Component,Communication,xband,Components.XBandTransmitterUnit,Mechanical,Inertia_ZZ,0.0018,kg·m²,True,0.0018,0.0018,SpacecraftDesignConfig.communication.xband.Inertia_ZZ,Components.XBandTransmitterUnit.transmitterBody.I_33,False
Component,Communication,antenna,Components.AntennaUnit,Thermal,PatchHeatCapacity,105,J/K,True,105.0,105.0,SpacecraftDesignConfig.communication.antenna.PatchHeatCapacity,Components.AntennaUnit.patchNode.C,False
Component,Communication,antenna,Components.AntennaUnit,Thermal,RFDeckConductance,0.14,W/K,True,0.14,0.14,SpacecraftDesignConfig.communication.antenna.RFDeckConductance,Components.AntennaUnit.rfDeck.G,False
Component,Communication,antenna,Components.AntennaUnit,Mechanical,MastOffsetZ,0.22,m,True,0.22,0.22,SpacecraftDesignConfig.communication.antenna.MastOffsetZ,Components.AntennaUnit.antennaMast.r[3],False
Component,Communication,antenna,Components.AntennaUnit,Mechanical,Mass,0.24,kg,True,0.24,0.24,SpacecraftDesignConfig.communication.antenna.Mass,Components.AntennaUnit.antennaMass.m,False
Component,Communication,antenna,Components.AntennaUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.communication.antenna.RCM_X,Components.AntennaUnit.antennaMass.r_CM[1],False
Component,Communication,antenna,Components.AntennaUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.communication.antenna.RCM_Y,Components.AntennaUnit.antennaMass.r_CM[2],False
Component,Communication,antenna,Components.AntennaUnit,Mechanical,RCM_Z,0.22,m,True,0.22,0.22,SpacecraftDesignConfig.communication.antenna.RCM_Z,Components.AntennaUnit.antennaMass.r_CM[3],False
Component,Communication,antenna,Components.AntennaUnit,Mechanical,Inertia_XX,0.0028,kg·m²,True,0.0028,0.0028,SpacecraftDesignConfig.communication.antenna.Inertia_XX,Components.AntennaUnit.antennaMass.I_11,False
Component,Communication,antenna,Components.AntennaUnit,Mechanical,Inertia_YY,0.0028,kg·m²,True,0.0028,0.0028,SpacecraftDesignConfig.communication.antenna.Inertia_YY,Components.AntennaUnit.antennaMass.I_22,False
Component,Communication,antenna,Components.AntennaUnit,Mechanical,Inertia_ZZ,0.0004,kg·m²,True,0.0004,0.0004,SpacecraftDesignConfig.communication.antenna.Inertia_ZZ,Components.AntennaUnit.antennaMass.I_33,False
Component,Navigation,gnss,Components.GPSReceiverUnit,Electrical,RFDigitalLoadResistance,51.9,Ω,True,51.9,51.9,SpacecraftDesignConfig.navigation.gnss.RFDigitalLoadResistance,Components.GPSReceiverUnit.rfDigitalLoad.R,False
Component,Navigation,gnss,Components.GPSReceiverUnit,Thermal,HeatCapacity,190,J/K,True,190.0,190.0,SpacecraftDesignConfig.navigation.gnss.HeatCapacity,Components.GPSReceiverUnit.receiverNode.C,False
Component,Navigation,gnss,Components.GPSReceiverUnit,Thermal,MountConductance,0.35,W/K,True,0.35,0.35,SpacecraftDesignConfig.navigation.gnss.MountConductance,Components.GPSReceiverUnit.baseplate.G,False
Component,Navigation,gnss,Components.GPSReceiverUnit,Mechanical,Mass,0.31,kg,True,0.31,0.31,SpacecraftDesignConfig.navigation.gnss.Mass,Components.GPSReceiverUnit.boardBody.m,False
Component,Navigation,gnss,Components.GPSReceiverUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.navigation.gnss.RCM_X,Components.GPSReceiverUnit.boardBody.r_CM[1],False
Component,Navigation,gnss,Components.GPSReceiverUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.navigation.gnss.RCM_Y,Components.GPSReceiverUnit.boardBody.r_CM[2],False
Component,Navigation,gnss,Components.GPSReceiverUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.navigation.gnss.RCM_Z,Components.GPSReceiverUnit.boardBody.r_CM[3],False
Component,Navigation,gnss,Components.GPSReceiverUnit,Mechanical,Inertia_XX,0.0008,kg·m²,True,0.0008,0.0008,SpacecraftDesignConfig.navigation.gnss.Inertia_XX,Components.GPSReceiverUnit.boardBody.I_11,False
Component,Navigation,gnss,Components.GPSReceiverUnit,Mechanical,Inertia_YY,0.0011,kg·m²,True,0.0011,0.0011,SpacecraftDesignConfig.navigation.gnss.Inertia_YY,Components.GPSReceiverUnit.boardBody.I_22,False
Component,Navigation,gnss,Components.GPSReceiverUnit,Mechanical,Inertia_ZZ,0.0009,kg·m²,True,0.0009,0.0009,SpacecraftDesignConfig.navigation.gnss.Inertia_ZZ,Components.GPSReceiverUnit.boardBody.I_33,False
Component,ThermalControl,controller,Components.ThermalControllerUnit,Electrical,BoardLoadResistance,34.6,Ω,True,34.6,34.6,SpacecraftDesignConfig.thermalControl.controller.BoardLoadResistance,Components.ThermalControllerUnit.boardLoad.R,False
Component,ThermalControl,controller,Components.ThermalControllerUnit,Thermal,BoardHeatCapacity,270,J/K,True,270.0,270.0,SpacecraftDesignConfig.thermalControl.controller.BoardHeatCapacity,Components.ThermalControllerUnit.boardNode.C,False
Component,ThermalControl,controller,Components.ThermalControllerUnit,Thermal,MountConductance,0.52,W/K,True,0.52,0.52,SpacecraftDesignConfig.thermalControl.controller.MountConductance,Components.ThermalControllerUnit.baseplate.G,False
Component,ThermalControl,controller,Components.ThermalControllerUnit,Mechanical,Mass,0.48,kg,True,0.48,0.48,SpacecraftDesignConfig.thermalControl.controller.Mass,Components.ThermalControllerUnit.tcbBody.m,False
Component,ThermalControl,controller,Components.ThermalControllerUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.thermalControl.controller.RCM_X,Components.ThermalControllerUnit.tcbBody.r_CM[1],False
Component,ThermalControl,controller,Components.ThermalControllerUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.thermalControl.controller.RCM_Y,Components.ThermalControllerUnit.tcbBody.r_CM[2],False
Component,ThermalControl,controller,Components.ThermalControllerUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.thermalControl.controller.RCM_Z,Components.ThermalControllerUnit.tcbBody.r_CM[3],False
Component,ThermalControl,controller,Components.ThermalControllerUnit,Mechanical,Inertia_XX,0.0014,kg·m²,True,0.0014,0.0014,SpacecraftDesignConfig.thermalControl.controller.Inertia_XX,Components.ThermalControllerUnit.tcbBody.I_11,False
Component,ThermalControl,controller,Components.ThermalControllerUnit,Mechanical,Inertia_YY,0.0018,kg·m²,True,0.0018,0.0018,SpacecraftDesignConfig.thermalControl.controller.Inertia_YY,Components.ThermalControllerUnit.tcbBody.I_22,False
Component,ThermalControl,controller,Components.ThermalControllerUnit,Mechanical,Inertia_ZZ,0.0013,kg·m²,True,0.0013,0.0013,SpacecraftDesignConfig.thermalControl.controller.Inertia_ZZ,Components.ThermalControllerUnit.tcbBody.I_33,False
Component,ThermalControl,heaters,Components.HeaterRadiatorUnit,Electrical,HeaterResistance,144,Ω,True,144.0,144.0,SpacecraftDesignConfig.thermalControl.heaters.HeaterResistance,Components.HeaterRadiatorUnit.heaterCalculation[*].heaterResistance,False
Component,ThermalControl,heaters,Components.HeaterRadiatorUnit,Thermal,HeaterDeckHeatCapacity,560,J/K,True,560.0,560.0,SpacecraftDesignConfig.thermalControl.heaters.HeaterDeckHeatCapacity,Components.HeaterRadiatorUnit.heaterDeck.C,False
Component,ThermalControl,heaters,Components.HeaterRadiatorUnit,Thermal,RadiatorConductance,0.3,W/K,True,0.3,0.3,SpacecraftDesignConfig.thermalControl.heaters.RadiatorConductance,Components.HeaterRadiatorUnit.radiator.G,False
Component,ThermalControl,heaters,Components.HeaterRadiatorUnit,Mechanical,Mass,0.55,kg,True,0.55,0.55,SpacecraftDesignConfig.thermalControl.heaters.Mass,Components.HeaterRadiatorUnit.harnessMass.m,False
Component,ThermalControl,heaters,Components.HeaterRadiatorUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.thermalControl.heaters.RCM_X,Components.HeaterRadiatorUnit.harnessMass.r_CM[1],False
Component,ThermalControl,heaters,Components.HeaterRadiatorUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.thermalControl.heaters.RCM_Y,Components.HeaterRadiatorUnit.harnessMass.r_CM[2],False
Component,ThermalControl,heaters,Components.HeaterRadiatorUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.thermalControl.heaters.RCM_Z,Components.HeaterRadiatorUnit.harnessMass.r_CM[3],False
Component,ThermalControl,heaters,Components.HeaterRadiatorUnit,Mechanical,Inertia_XX,0.006,kg·m²,True,0.006,0.006,SpacecraftDesignConfig.thermalControl.heaters.Inertia_XX,Components.HeaterRadiatorUnit.harnessMass.I_11,False
Component,ThermalControl,heaters,Components.HeaterRadiatorUnit,Mechanical,Inertia_YY,0.006,kg·m²,True,0.006,0.006,SpacecraftDesignConfig.thermalControl.heaters.Inertia_YY,Components.HeaterRadiatorUnit.harnessMass.I_22,False
Component,ThermalControl,heaters,Components.HeaterRadiatorUnit,Mechanical,Inertia_ZZ,0.004,kg·m²,True,0.004,0.004,SpacecraftDesignConfig.thermalControl.heaters.Inertia_ZZ,Components.HeaterRadiatorUnit.harnessMass.I_33,False
Component,ThermalControl,thermalOverall,Systems.Four_systems.ThermalOverall,Thermal,BodySolarAbsorptivity,0.6,1,True,0.6,0.6,SpacecraftDesignConfig.thermalControl.overall.BodySolarAbsorptivity,Systems.Four_systems.ThermalOverall.bodySolarAbsorptivity,False
Component,ThermalControl,thermalOverall,Systems.Four_systems.ThermalOverall,Thermal,BodyInfraredAbsorptivity,0.8,1,True,0.8,0.8,SpacecraftDesignConfig.thermalControl.overall.BodyInfraredAbsorptivity,Systems.Four_systems.ThermalOverall.bodyInfraredAbsorptivity,False
Component,ThermalControl,thermalOverall,Systems.Four_systems.ThermalOverall,Thermal,ExternalEmissivity,0.8,1,True,0.8,0.8,SpacecraftDesignConfig.thermalControl.overall.ExternalEmissivity,Systems.Four_systems.ThermalOverall.externalEmissivity,False
Component,ThermalControl,thermalOverall,Systems.Four_systems.ThermalOverall,Thermal,BusDeckHeatCapacity,2200,J/K,True,2200.0,2200.0,SpacecraftDesignConfig.thermalControl.overall.BusDeckHeatCapacity,Systems.Four_systems.ThermalOverall.busDeck.C,False
Component,ThermalControl,thermalOverall,Systems.Four_systems.ThermalOverall,Thermal,ExternalShellHeatCapacity,900,J/K,True,900.0,900.0,SpacecraftDesignConfig.thermalControl.overall.ExternalShellHeatCapacity,Systems.Four_systems.ThermalOverall.externalShell.C,False
Component,ThermalControl,thermalOverall,Systems.Four_systems.ThermalOverall,Thermal,ShellToBusConductance,2.5,W/K,True,2.5,2.5,SpacecraftDesignConfig.thermalControl.overall.ShellToBusConductance,Systems.Four_systems.ThermalOverall.shellToBus.G,False
Component,Structure,structure,Components.StructureAssembly12U,Mechanical,PrimaryStructureMass,3.03739752,kg,True,3.03739752,3.03739752,SpacecraftDesignConfig.structure.structure.PrimaryStructureMass,Foundation.Types.MassProperties.primaryStructureMass,False
Component,Structure,structure,Components.StructureAssembly12U,Mechanical,PrimaryFrameWidth,0.226,m,True,0.226,0.226,SpacecraftDesignConfig.structure.structure.PrimaryFrameWidth,Components.StructureAssembly12U.primaryFrame.width,False
Component,Structure,structure,Components.StructureAssembly12U,Mechanical,PrimaryFrameHeight,0.226,m,True,0.226,0.226,SpacecraftDesignConfig.structure.structure.PrimaryFrameHeight,Components.StructureAssembly12U.primaryFrame.height,False
Component,Structure,structure,Components.StructureAssembly12U,Mechanical,PrimaryFrameLength,0.34,m,True,0.34,0.34,SpacecraftDesignConfig.structure.structure.PrimaryFrameLength,Components.StructureAssembly12U.primaryFrame.length / r[3],False
Component,Structure,structure,Components.StructureAssembly12U,Mechanical,PayloadDeckOffsetZ,0.12,m,True,0.12,0.12,SpacecraftDesignConfig.structure.structure.PayloadDeckOffsetZ,Components.StructureAssembly12U.payloadDeck.r[3],False
Component,Structure,structure,Components.StructureAssembly12U,Mechanical,AvionicsDeckOffsetZ,-0.12,m,True,-0.12,-0.12,SpacecraftDesignConfig.structure.structure.AvionicsDeckOffsetZ,Components.StructureAssembly12U.avionicsDeck.r[3],False
Component,Structure,structure,Components.StructureAssembly12U,Mechanical,LowerDeckWidth,0.22,m,True,0.22,0.22,SpacecraftDesignConfig.structure.structure.LowerDeckWidth,Components.StructureAssembly12U.lowerDeck.width,False
Component,Structure,structure,Components.StructureAssembly12U,Mechanical,LowerDeckHeight,0.22,m,True,0.22,0.22,SpacecraftDesignConfig.structure.structure.LowerDeckHeight,Components.StructureAssembly12U.lowerDeck.height,False
Component,Structure,structure,Components.StructureAssembly12U,Mechanical,LowerDeckThickness,0.012,m,True,0.012,0.012,SpacecraftDesignConfig.structure.structure.LowerDeckThickness,Components.StructureAssembly12U.lowerDeck.length / r[3],False
Component,Structure,structure,Components.StructureAssembly12U,Mechanical,LowerDeckDensity,655,kg/m³,True,655.0,655.0,SpacecraftDesignConfig.structure.structure.LowerDeckDensity,Components.StructureAssembly12U.lowerDeck.density,False
Component,Structure,structure,Components.StructureAssembly12U,Thermal,RailHeatCapacity,1450,J/K,True,1450.0,1450.0,SpacecraftDesignConfig.structure.structure.RailHeatCapacity,Components.StructureAssembly12U.railNode.C,False
Component,Structure,structure,Components.StructureAssembly12U,Thermal,PanelHeatCapacity,980,J/K,True,980.0,980.0,SpacecraftDesignConfig.structure.structure.PanelHeatCapacity,Components.StructureAssembly12U.panelNode.C,False
Component,Structure,structure,Components.StructureAssembly12U,Thermal,RailPanelConductance,1.6,W/K,True,1.6,1.6,SpacecraftDesignConfig.structure.structure.RailPanelConductance,Components.StructureAssembly12U.railPanel.G,False
Component,Structure,structure,Components.StructureAssembly12U,Thermal,MountInterfaceConductance,2.2,W/K,True,2.2,2.2,SpacecraftDesignConfig.structure.structure.MountInterfaceConductance,Components.StructureAssembly12U.mountInterface.G,False
Orbit,Mission,orbit,,,SemiMajorAxis,6835.3614,km,True,6835361.4,6835361.4,Scenarios.OrbitConfig.semiMajorAxis,Scenarios.OrbitConfig.semiMajorAxis,False
Orbit,Mission,orbit,,,Eccentricity,0.002106700032949448,1,True,0.002106700032949448,0.002106700032949448,Scenarios.OrbitConfig.eccentricity,Scenarios.OrbitConfig.eccentricity,False
Orbit,Mission,orbit,,,Inclination,97.43148304097,deg,True,1.7005001741659893,1.7005001741659893,Scenarios.OrbitConfig.inclination,Scenarios.OrbitConfig.inclination,False
Orbit,Mission,orbit,,,InitialRAAN,135.81746770934,deg,True,2.3704619932490054,2.3704619932490054,Scenarios.OrbitConfig.initialRAAN,Scenarios.OrbitConfig.initialRAAN,False
Orbit,Mission,orbit,,,InitialMeanAnomaly,268.81290697642,deg,True,4.691670298595813,4.691670298595813,Scenarios.OrbitConfig.initialMeanAnomaly,Scenarios.OrbitConfig.initialMeanAnomaly,False
Orbit,Mission,orbit,,,ArgumentOfPerigee,0,deg,True,0.0,0.0,Scenarios.OrbitConfig.argumentOfPerigee,Scenarios.OrbitConfig.argumentOfPerigee,False
Orbit,Mission,orbit,,,InitialEpoch,0,s,True,0.0,0.0,Scenarios.OrbitConfig.initialEpoch,Scenarios.OrbitConfig.initialEpoch,False
Orbit,Mission,orbit,,,StateInputMode,Cartesian,text,False,Cartesian,Cartesian,Scenarios.OrbitConfig.stateInputMode,Scenarios.OrbitConfig.stateInputMode,False
Orbit,Mission,orbit,,,StateFrame,GCRS,text,False,GCRS,GCRS,Scenarios.OrbitConfig.stateFrame,Scenarios.OrbitConfig.stateFrame,False
Orbit,Mission,orbit,,,StateEpochDateTime,,datetime,False,,,Scenarios.OrbitConfig.stateEpochUTC,Scenarios.OrbitConfig.stateEpochUTC,False
Orbit,Mission,orbit,,,X0,-493801.273999,m,False,-493801.273999,-493801.273999,Scenarios.OrbitConfig.inputPosition[1],Scenarios.OrbitConfig.inputPosition[1],False
Orbit,Mission,orbit,,,Y0,-752595.496556,m,False,-752595.496556,-752595.496556,Scenarios.OrbitConfig.inputPosition[2],Scenarios.OrbitConfig.inputPosition[2],False
Orbit,Mission,orbit,,,Z0,-6776165.492715,m,False,-6776165.492715,-6776165.492715,Scenarios.OrbitConfig.inputPosition[3],Scenarios.OrbitConfig.inputPosition[3],False
Orbit,Mission,orbit,,,VX0,-5490.252537677,m/s,False,-5490.252537677,-5490.252537677,Scenarios.OrbitConfig.inputVelocity[1],Scenarios.OrbitConfig.inputVelocity[1],False
Orbit,Mission,orbit,,,VY0,5304.349223451,m/s,False,5304.349223451,5304.349223451,Scenarios.OrbitConfig.inputVelocity[2],Scenarios.OrbitConfig.inputVelocity[2],False
Orbit,Mission,orbit,,,VZ0,-172.811574358,m/s,False,-172.811574358,-172.811574358,Scenarios.OrbitConfig.inputVelocity[3],Scenarios.OrbitConfig.inputVelocity[3],False
InitialConditions,Scenario,initialConditions,,,OperationalSnapshotStart,True,Boolean,True,True,True,Scenarios.ScenarioConfig.operationalSnapshotStart,Scenarios.ScenarioConfig.operationalSnapshotStart,False
InitialConditions,AOCS,initialConditions,,,InitialRoll,0,deg,True,0.0,0.0,Scenarios.InitialConditionConfig.roll,Scenarios.InitialConditionConfig.roll,False
InitialConditions,AOCS,initialConditions,,,InitialPitch,21.69859925096,deg,True,0.37871200000002736,0.37871200000002736,Scenarios.InitialConditionConfig.pitch,Scenarios.InitialConditionConfig.pitch,False
